Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Type_New,Outlet_Years,Price_per_Unitwt,MRP_group,Item_Fat_Content_No_Fat,Item_Fat_Content_Regular,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Category_FD,Item_Category_NC,Item_Outlet_Sales
6.55,-2.500386557677825,103.3332,1,2,Perishable,3,15.78,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2050.664
7.475,-2.7549635603851215,215.9192,2,1,Non_Perishable,25,28.89,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7334.4528
19.25,-1.416245708963352,35.9558,1,1,Non_Perishable,12,1.87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.9116
5.635,-1.7698811610057588,149.905,2,1,Non_Perishable,1,26.6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2546.685
7.035,-2.5517803364688407,262.091,1,3,Non_Perishable,13,37.26,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4207.856
7.72,-1.9581362373142808,77.5986,1,3,Perishable,13,10.05,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1947.465
13.0,-1.5219586670481051,77.9986,2,1,Non_Perishable,1,6.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1168.479
8.51,-2.230428341311391,142.147,2,3,Non_Perishable,11,16.7,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1717.764
16.7,-2.252307495953029,119.0782,2,1,Perishable,25,7.13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1549.3166
9.8,-1.971146500851039,121.6098,2,3,Not_Sure,11,12.41,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1566.6274
19.85,-3.0613062319378965,266.1884,2,3,Perishable,11,13.41,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3179.8608
12.1,-2.3514112821855386,146.6734,1,1,Not_Sure,12,12.12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,296.9468
15.5,-2.1367082840119953,43.677,2,3,Non_Perishable,11,2.82,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,562.601
9.5,-2.8668892669291814,182.3608,1,1,Not_Sure,12,19.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1102.5648
13.15,-2.307981907039932,88.5856,2,1,Not_Sure,25,6.74,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1845.5976
8.155,-1.6842372297913302,190.853,1,2,Perishable,6,23.4,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2466.789
8.18,-2.7513588792021992,143.1154,2,1,Non_Perishable,1,17.5,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1843.6002
18.0,-1.972298553284956,155.2972,2,1,Non_Perishable,25,8.63,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5141.3076
19.6,-1.6400492222853231,169.2816,2,3,Not_Sure,11,8.64,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1174.4712
20.6,-2.295623269669215,148.8392,1,3,Non_Perishable,13,7.23,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2684.5056
9.695,-1.7096244453328586,156.4604,1,2,Non_Perishable,3,16.14,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2535.3664
8.85,-2.129869795433688,183.9292,1,2,Perishable,3,20.78,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2918.8672
8.93,-2.8589680192597977,53.2614,2,3,Non_Perishable,11,5.96,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,552.614
17.5,-2.4625068495376157,261.291,2,3,Non_Perishable,11,14.93,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3418.883
16.1,-1.786706493231846,78.4328,1,2,Perishable,3,4.87,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1467.4232
13.65,-1.9387027319177548,54.693,1,2,Non_Perishable,8,4.01,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,679.116
5.425,-1.3767664969823024,87.0514,1,1,Non_Perishable,12,16.05,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88.5514
13.15,-2.1077174415878233,140.5812,1,2,Non_Perishable,8,10.69,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,427.4436
6.26,-2.853873395174496,152.8366,1,2,Perishable,3,24.41,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3778.415
19.7,-2.6717998945534083,186.4556,1,2,Non_Perishable,8,9.46,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5069.4012
11.6,-1.5142546507669088,169.3474,2,1,Perishable,25,14.6,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3874.2902
11.8,-1.704037405999433,199.7084,2,1,Non_Perishable,1,16.92,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3571.3512
13.85,-2.4006473953524945,141.0154,2,1,Non_Perishable,1,10.18,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1701.7848
14.35,-1.9159658946654492,80.996,1,3,Non_Perishable,13,5.64,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1757.712
5.985,-1.4667170444718982,128.3678,1,3,Non_Perishable,25,21.45,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,127.1678
20.7,-1.7891900984989388,122.4388,1,2,Perishable,8,5.91,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1238.388
7.64,-1.9874995424632105,91.712,1,2,Not_Sure,8,12.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2050.664
19.6,-2.2612768424801706,47.3376,2,3,Non_Perishable,11,2.42,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1150.5024
18.5,-2.481663525389471,87.2172,1,2,Perishable,6,4.71,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,802.9548
12.3,-1.9416167537390532,247.946,1,2,Non_Perishable,3,20.16,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3202.498
12.1,-1.9203536519700484,170.8106,1,2,Non_Perishable,8,14.12,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4619.9862
7.21,-1.5637945183804713,102.6332,1,2,Not_Sure,6,14.23,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2153.1972
17.6,-2.1962169102435976,118.2782,1,2,Not_Sure,3,6.72,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,715.0692
6.135,-1.9217049735890244,152.8366,1,2,Non_Perishable,3,24.91,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1964.7758
19.6,-2.512300202733094,104.5964,2,3,Non_Perishable,11,5.34,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1262.3568
12.1,-2.7995206093070895,164.9526,1,2,Perishable,8,13.63,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2302.3364
14.5,-1.8549155180530699,158.3604,3,1,Non_Perishable,23,10.92,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1109.2228
8.96,-2.0023951168720298,196.4768,1,3,Perishable,13,21.93,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2561.9984
20.7,-1.4590449366643548,183.5266,3,1,Non_Perishable,23,8.87,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4426.2384
7.145,-2.635209537017686,159.8578,2,3,Non_Perishable,11,22.37,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2246.4092
9.6,-2.4546349642701557,258.3304,1,2,Not_Sure,8,26.91,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4133.2864
14.5,-1.8069720250043955,157.4262,1,2,Not_Sure,8,10.86,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3978.155
9.5,-1.2423762557142435,229.4668,1,3,Non_Perishable,25,24.15,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,460.7336
18.85,-2.283931799080372,41.048,1,2,Not_Sure,8,2.18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,918.804
13.8,-2.090594513704935,243.6802,1,2,Perishable,3,17.66,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1965.4416
20.35,-2.3996260526414757,256.3672,1,2,Perishable,8,12.6,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1022.6688
20.75,-1.741658287828375,159.3578,1,2,Not_Sure,6,7.68,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4492.8184
8.185,-2.296144359339892,115.8808,1,2,Perishable,6,14.16,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1523.3504
9.395,-1.7700429781337816,233.6932,3,1,Not_Sure,23,24.87,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1414.1592
7.39,-1.9036793663931948,187.753,2,3,Non_Perishable,11,25.41,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1518.024
16.75,-1.7607888827508038,156.963,2,1,Not_Sure,1,9.37,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2816.334
9.8,-1.5781472792593052,50.0008,1,2,Non_Perishable,3,5.1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,506.008
15.0,-1.9823592988148118,127.7362,1,2,Non_Perishable,8,8.52,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1761.7068
6.215,-2.7800514251558717,37.4848,2,1,Perishable,1,6.03,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,186.424
11.65,-1.6206889269719538,150.5024,1,2,Non_Perishable,3,12.92,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3187.8504
5.51,-2.351174990289335,95.8726,3,1,Non_Perishable,23,17.4,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2153.1972
7.72,-1.8624133540499395,117.5466,1,2,Perishable,8,15.23,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,824.9262
16.35,-2.654280097545897,97.441,3,1,Non_Perishable,23,5.96,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,772.328
9.1,-1.0406373037689212,125.4362,1,3,Non_Perishable,25,13.78,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,755.0172
13.8,-2.105135301622541,230.9984,3,1,Not_Sure,23,16.74,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4633.968
4.905,-1.693888159006853,197.6768,1,2,Non_Perishable,8,40.3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2956.152
16.35,-1.8494112797407485,198.211,1,3,Non_Perishable,13,12.12,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1964.11
21.25,-2.6003529572376185,120.8756,1,3,Not_Sure,13,5.69,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3150.5656
15.85,-1.9308229874144527,39.9506,3,1,Non_Perishable,23,2.52,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,645.1602
8.6,-2.1248104884304087,128.931,2,1,Perishable,1,14.99,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1428.141
9.13,-2.1527395568554057,150.2024,3,1,Non_Perishable,23,16.45,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1821.6288
18.25,-2.7795329733289886,162.7894,2,1,Perishable,25,8.92,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5500.8396
11.65,-2.6068034252711985,110.6544,1,3,Perishable,25,9.5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,223.7088
9.13,-1.8480333789120211,153.1024,1,3,Non_Perishable,25,16.77,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,303.6048
10.895,-2.4603093233796587,50.6666,1,3,Not_Sure,13,4.65,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,666.4658
9.3,-2.235756765569048,191.0846,1,2,Non_Perishable,8,20.55,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1337.5922
17.7,-2.798256272626715,97.741,3,1,Non_Perishable,23,5.52,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1158.492
9.3,-1.0737963248669908,107.1964,1,1,Not_Sure,12,11.53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,420.7856
4.555,-2.352448459771701,112.7544,1,2,Non_Perishable,6,24.75,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1789.6704
19.2,-1.4055779887641038,241.8196,1,2,Not_Sure,3,12.59,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1687.1372
6.75,-1.7470843992285279,97.8752,2,1,Perishable,25,14.5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2109.2544
17.35,-1.556282384873149,150.405,1,3,Perishable,13,8.67,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3894.93
12.65,-1.6633441302807588,108.2938,2,1,Perishable,1,8.56,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,535.969
8.0,-2.409625703870504,247.4092,2,3,Perishable,11,30.93,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6972.2576
17.7,-1.8660435619517974,181.4292,1,2,Perishable,8,10.25,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2918.8672
14.85,-2.5968526171620177,261.591,2,1,Perishable,1,17.62,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2366.919
12.15,-1.209913904145191,226.5404,1,1,Non_Perishable,12,18.65,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225.0404
15.1,-2.017328267641438,257.9304,1,2,Not_Sure,6,17.08,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6458.26
12.6,-1.8683721647250735,110.0228,1,2,Perishable,8,8.73,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3205.1612
16.75,-1.9508413141975314,34.3532,1,2,Non_Perishable,6,2.05,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1042.6428
10.8,-2.1735626605961995,246.7144,1,3,Perishable,13,22.84,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5145.3024
20.2,-2.0265047787949926,64.851,1,3,Non_Perishable,13,3.21,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,948.765
15.6,-2.3112984446275036,126.2704,2,1,Not_Sure,25,8.09,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4255.7936
15.2,-1.8385053990591147,227.2352,1,2,Not_Sure,3,14.95,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4122.6336
7.315,-2.6942666816317375,153.434,2,3,Not_Sure,11,20.98,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,459.402
16.1,-2.19127725464211,127.0362,2,1,Non_Perishable,1,7.89,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1384.1982
14.0,-2.150421323173397,143.1786,1,3,Perishable,25,10.23,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,288.9572
17.75,-1.8055764989715404,240.4196,3,1,Non_Perishable,23,13.54,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4579.3724
17.2,-2.1015198226895064,225.4088,2,1,Perishable,1,13.11,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2460.7968
6.635,-2.2199292617572417,173.1396,1,1,Non_Perishable,12,26.09,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348.8792
6.525,-1.5058064959724993,86.3882,1,3,Non_Perishable,25,13.24,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,85.8882
7.52,-2.12085370497822,128.2994,1,3,Perishable,13,17.06,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3983.4814
12.15,-2.4802142470268893,119.844,3,1,Not_Sure,23,9.86,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,599.22
9.195,-1.667016083398427,100.1016,2,1,Perishable,1,10.89,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1113.2176
20.85,-2.2882067117783897,116.9808,2,1,Perishable,25,5.61,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3866.9664
6.57,-1.8129533857613438,192.982,2,1,Non_Perishable,25,29.37,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4633.968
12.85,-1.4627991361720418,47.306,2,3,Non_Perishable,11,3.68,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1071.938
12.6,-1.9037767286371912,176.9054,2,1,Non_Perishable,25,14.04,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4202.5296
7.31,-2.4638460656509396,108.057,2,3,Not_Sure,11,14.78,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2087.283
18.25,-1.407158039201522,108.557,1,2,Perishable,6,5.95,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1208.427
9.6,-2.4548430159475694,259.2304,2,3,Not_Sure,11,27.0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4649.9472
10.3,-2.1175980635765064,191.153,1,2,Perishable,6,18.56,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1707.777
16.7,-1.969601010561303,109.1912,2,1,Perishable,1,6.54,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,545.956
11.15,-1.760761514173996,103.2648,1,2,Non_Perishable,6,9.26,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2388.8904
11.85,-2.129378663679578,51.2666,1,2,Non_Perishable,6,4.33,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,410.1328
12.6,-2.111205666774589,51.8982,2,3,Perishable,11,4.12,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,473.3838
7.855,-1.6521172020075356,38.3848,1,3,Non_Perishable,13,4.89,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,932.12
18.35,-1.8393388908265147,184.8266,3,1,Non_Perishable,23,10.07,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3872.9586
14.5,-2.60123772455046,164.321,2,1,Not_Sure,25,11.33,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5546.114
12.5,-1.9822211811020056,124.902,2,1,Not_Sure,1,9.99,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1771.028
17.25,-1.7154342877303932,253.4724,1,2,Non_Perishable,6,14.69,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,755.0172
12.1,-2.4124608615937344,78.067,1,2,Non_Perishable,6,6.45,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2220.443
16.0,-2.0337267368921994,76.1986,1,2,Perishable,6,4.76,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1090.5804
5.94,-2.4212392645779204,189.4556,1,2,Perishable,3,31.89,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1877.556
13.65,-2.6781524182897285,230.2668,2,1,Perishable,1,16.87,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2994.7684
8.88,-1.7996170356253849,208.427,1,3,Non_Perishable,13,23.47,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5452.902
11.5,-2.0518224959089912,106.7254,1,1,Not_Sure,12,9.28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,542.627
7.855,-1.4878649815058542,39.2848,1,2,Non_Perishable,3,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,857.5504
8.85,-1.7189663867303682,122.0388,2,3,Non_Perishable,11,13.79,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1238.388
14.65,-1.0574271152701267,55.7614,1,3,Non_Perishable,25,3.81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110.5228
13.6,-2.235448488550374,157.0946,1,2,Perishable,3,11.55,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5522.811
8.27,-2.6136265106022867,241.288,3,1,Non_Perishable,23,29.18,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5512.824
13.35,-1.865786825442546,151.6708,2,1,Not_Sure,25,11.36,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4815.0656
9.895,-2.0765349470039416,230.8642,3,1,Non_Perishable,23,23.33,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4414.9198
18.35,-1.4918769777609255,186.2266,1,3,Non_Perishable,25,10.15,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1106.5596
18.5,-2.357953609178399,129.9284,1,3,Not_Sure,13,7.02,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1054.6272
21.1,-2.572190038429844,129.7994,2,1,Perishable,1,6.15,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1284.994
6.65,-1.8648770029245263,126.8678,1,2,Perishable,3,19.08,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1780.3492
18.5,-2.3560728623793388,130.9284,2,1,Not_Sure,1,7.08,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1977.426
12.1,-2.659746429500126,180.766,2,1,Non_Perishable,25,14.94,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3056.022
13.0,-1.8992767419860308,61.1194,1,2,Non_Perishable,8,4.7,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2352.9372
20.25,-2.7097038673846945,193.6162,2,1,Perishable,25,9.56,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5195.2374
15.0,-2.208406977108129,122.8414,1,3,Perishable,13,8.19,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,731.0484
13.1,-2.309606342571364,175.6054,2,3,Perishable,11,13.4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1050.6324
11.1,-2.2232362896453055,174.0054,2,1,Not_Sure,1,15.68,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2101.2648
16.75,-2.736663170195,100.2674,1,1,Non_Perishable,12,5.99,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,203.7348
7.655,-2.384914670823926,117.2492,1,2,Non_Perishable,8,15.32,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2432.8332
10.5,-2.4705198582902703,145.2128,1,2,Non_Perishable,8,13.83,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3739.1328
8.1,-1.608279720707021,41.948,2,1,Non_Perishable,1,5.18,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,199.74
15.7,-2.220072074692632,181.366,1,2,Non_Perishable,8,11.55,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1977.426
14.5,-1.8048456909422728,159.7262,1,2,Not_Sure,3,11.02,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5728.5432
17.7,-2.1617217913242572,125.5678,3,1,Non_Perishable,23,7.09,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1398.8458
7.36,-2.1477673790145753,58.5588,1,3,Non_Perishable,13,7.96,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,801.6232
18.75,-2.8386468389464046,207.1954,1,2,Non_Perishable,6,11.05,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1667.1632
18.2,-2.7783722926258263,59.9904,2,1,Perishable,1,3.3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,644.4944
5.46,-1.749833073632066,144.8786,2,3,Perishable,11,26.53,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3323.0078
15.5,-1.783561606852854,196.5768,1,2,Perishable,3,12.68,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3350.3056
12.85,-1.7974032770785089,39.3164,1,3,Non_Perishable,13,3.06,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,540.6296
15.25,-2.4649948785153577,86.0198,1,2,Not_Sure,3,5.64,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2006.0554
8.6,-2.125861671953401,130.531,1,2,Perishable,8,15.18,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1298.31
7.39,-1.9050294689218685,190.953,3,1,Non_Perishable,23,25.84,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2466.789
9.035,-1.4428566112463568,151.4708,1,2,Perishable,8,16.76,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2407.5328
11.65,-1.6232645688070562,152.3024,2,3,Non_Perishable,11,13.07,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1518.024
15.7,-2.4515093491789646,171.179,3,1,Non_Perishable,23,10.9,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1867.569
18.0,-1.6574736372254428,120.3124,1,2,Non_Perishable,8,6.68,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2725.7852
12.3,-2.1483942648090952,190.853,2,1,Non_Perishable,25,15.52,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4554.072
17.75,-2.4059557744774254,257.4672,2,1,Perishable,1,14.51,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3835.008
17.1,-2.202775930756969,142.0838,1,2,Non_Perishable,8,8.31,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2528.7084
18.2,-1.4852864199249145,43.0086,1,3,Non_Perishable,13,2.36,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,758.3462
20.35,-2.760378377944828,234.4958,1,2,Perishable,8,11.52,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1402.1748
15.6,-1.912412133361996,112.3544,1,3,Non_Perishable,13,7.2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1006.6896
13.3,-1.9806185831211003,59.7536,2,1,Perishable,1,4.49,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,918.804
6.71,-2.3340879147895532,218.3166,2,1,Perishable,1,32.54,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5660.6316
15.0,-1.6857670473208222,226.9694,1,2,Not_Sure,8,15.13,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6851.082
5.175,-2.314935290926922,86.8224,2,1,Non_Perishable,25,16.78,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1448.7808
9.105,-2.2981387995141542,33.89,1,2,Non_Perishable,8,3.72,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,99.87
11.8,-2.1292353573441303,75.4012,2,3,Non_Perishable,11,6.39,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,986.7156
12.0,-1.9498538395448812,124.5388,2,1,Non_Perishable,1,10.38,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1733.7432
