Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Years,Price_per_Unitwt,Item_Outlet_Sales,Item_type_Perishable,Fat_content_No_Fat,Fat_content_Regular,Out_ID_OUT013,Out_ID_OUT017,Out_ID_OUT018,Out_ID_OUT019,Out_ID_OUT027,Out_ID_OUT035,Out_ID_OUT045,Out_ID_OUT046,Out_ID_OUT049,OutletType_SupermarketType1,OutletType_SupermarketType2,OutletType_SupermarketType3,MRP_Cluster_1,MRP_Cluster_2,MRP_Cluster_3,Item_cat_FD,Item_cat_NC
NCW42,18.2,0.058707159,220.5456,2,1,1,12.12,3094.6384,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
NCH18,9.3,0.074753743,246.4802,1,1,12,26.5,982.7208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FDY59,8.195,0.031251369,93.3462,2,1,25,11.39,1018.0082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
NCO42,21.25,0.024705597,145.1102,1,2,8,6.83,1603.9122,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDM45,8.655,0.088693595,122.5756,1,2,3,14.16,2181.1608,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
NCV29,11.8,0.038235337,177.5686,1,1,12,15.05,711.0744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
FDT08,13.65,0.048980156,148.705,2,1,25,10.89,2996.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
NCQ43,17.75,0.194874778,110.2912,1,3,25,6.21,218.3824,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
NCA54,16.5,0.036611104,180.9318,3,1,23,10.97,3247.7724,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
FDW55,12.6,0.018741198444444447,248.8092,1,2,6,19.75,6723.2484,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
FDI10,8.51,0.07802465,171.4422,2,1,25,20.15,3448.844,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
NCS53,14.5,0.157190017,156.8604,1,3,25,10.82,316.9208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
FDZ35,9.6,0.022170592,105.199,2,1,25,10.96,3199.169,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDF10,15.5,0.156797787,148.6418,3,1,23,9.59,3972.8286,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDO38,17.25,0.07325106,76.4986,1,2,3,4.43,778.986,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDY45,17.5,0.026289984,253.7356,1,2,3,14.5,3815.034,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDC40,16.0,0.065328932,78.4986,2,1,1,4.91,1791.6678,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
NCO54,19.5,0.014296484,53.7614,2,3,11,2.76,1436.7964,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
FDQ14,9.27,0.062038986,148.005,2,1,1,15.97,1797.66,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDM10,18.25,0.075908374,213.4218,3,1,23,11.69,3846.9924,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
DRK23,8.395,0.072383777,251.504,1,2,3,29.96,7084.112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NCR17,9.8,0.024363026,114.0492,3,1,23,11.64,2085.2856,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
FDG31,12.15,0.066351687,65.0826,1,3,25,5.36,193.7478,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDH02,7.27,0.020823289,92.4488,1,2,8,12.72,996.0368,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
DRH37,17.6,0.041851756,162.7526,1,2,3,9.25,3124.5994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
DRC36,13.0,0.045239326,174.1054,1,2,3,13.39,4377.635,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
FDB56,8.75,0.074778547,186.3556,1,2,8,21.3,3567.3564,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
NCK54,12.15,0.029583249,114.715,1,2,8,9.44,1048.635,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
NCQ17,10.3,0.122504696,154.663,3,1,23,15.02,2816.334,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
FDM13,6.425,0.063432676,132.8626,2,1,1,20.68,524.6504,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FDT44,16.6,0.103406065,116.4466,2,1,1,7.01,1178.466,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FDO28,5.765,0.126585095,122.4098,1,3,25,21.23,120.5098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
NCK07,10.65,0.04896208,165.8526,1,2,3,15.57,3946.8624,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
NCP05,19.6,0.025286583,151.8024,1,3,13,7.75,1366.2216,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
FDX11,16.0,0.106752081,181.4634,1,3,13,11.34,1090.5804,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDS52,8.89,0.005485618,99.3016,1,2,8,11.17,607.2096,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDB14,20.25,0.102932246,93.212,1,2,8,4.6,1304.968,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
NCY06,15.25,0.060888514,130.1968,2,1,25,8.54,1565.9616,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
FDS45,5.175,0.029662795,105.2622,1,2,3,20.34,2328.9684,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
DRF23,4.61,0.11830829444444443,173.8396,1,3,13,37.71,1221.0772,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
FDD33,12.85,0.09232955711111111,231.9642,2,1,25,18.05,6970.926,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
NCA53,11.395,0.009918699,49.4034,2,1,1,4.34,777.6544,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FDC46,17.7,0.116520447,186.0266,1,2,6,10.51,2950.8256,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
NCW41,18.0,0.015447454,159.2604,1,2,6,8.85,3961.51,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDZ39,19.7,0.018098194,104.599,2,1,1,5.31,309.597,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FDE51,5.925,0.097012989,42.9086,1,2,3,7.24,758.3462,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FDG32,19.85,0.17514326,222.3772,2,1,25,11.2,9562.2196,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
NCK07,10.65,0.048785427,163.9526,1,2,8,15.39,1644.526,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
NCQ41,14.8,0.019476708,193.0794,1,2,6,13.05,3901.588,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDL36,15.1,0.076229769,90.483,1,2,8,5.99,1617.894,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDQ26,13.5,0.06545681733333333,57.8562,2,3,11,4.29,711.0744,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
FDR02,16.7,0.022190488,113.1886,1,2,3,6.78,3335.658,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDV59,13.35,0.046304315,217.6166,2,1,1,16.3,3265.749,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
FDZ33,10.195,0.104801477,147.2076,1,1,12,14.44,739.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
NCT41,15.7,0.05610384,153.5024,1,2,8,9.78,2580.6408,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDB17,13.15,0.061381589,179.9976,1,1,12,13.69,181.0976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
FDN44,13.15,0.022795611,160.192,1,3,13,12.18,1597.92,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDE45,12.1,0.040323731,180.0002,3,1,23,14.88,4656.6052,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDG47,12.8,0.070012633,262.8252,1,2,3,20.53,2885.5772,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
NCP02,7.105,0.044591774,59.6562,2,1,25,8.4,2192.4794,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
FDW02,4.805,0.037699423,125.5704,1,3,13,26.13,3880.2824,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
NCM53,18.75,0.052040915,105.728,1,3,13,5.64,2024.032,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
FDD47,7.6,0.142292265,171.3448,3,1,23,22.55,3238.4512,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDE28,9.5,0.132521929,228.6668,1,2,6,24.07,4146.6024,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
FDV12,16.7,0.061122656,100.0384,2,1,1,5.99,2463.46,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FDE36,5.26,0.041942549,165.4868,2,1,1,31.46,2293.0152,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDU45,15.6,0.035506142,112.4518,1,3,13,7.21,3301.7022,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDP28,13.65,0.080573371,260.1936,3,1,23,19.06,3914.904,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDH33,12.85,0.121972274,43.1428,1,2,8,3.36,703.0848,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
FDO44,12.6,0.087436672,109.9228,1,2,6,8.72,663.1368,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDR07,21.35,0.136119549,94.1094,1,3,25,4.41,190.4188,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
FDJ45,17.75,0.073396761,35.1216,1,2,6,1.98,830.9184,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
FDS59,14.8,0.073468631,110.857,1,1,12,7.49,329.571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
FDU34,18.25,0.075132353,125.9046,3,1,23,6.9,2365.5874,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
NCL06,14.65,0.120624771,261.7594,1,1,12,17.87,523.3188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FDR37,16.5,0.110888167,181.6292,1,1,12,11.01,1094.5752,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
NCM53,18.75,0.052252908,105.728,2,1,1,5.64,1704.448,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
DRG25,10.5,0.019046089,188.424,1,2,6,17.95,2237.088,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
DRE25,15.35,0.073397129,91.912,2,3,11,5.99,2609.936,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
FDZ45,14.1,0.067011609,197.1084,1,2,8,13.98,2182.4924,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
NCV53,8.27,0.031490111,239.088,1,1,12,28.91,719.064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FDR55,12.15,0.132621594,190.1872,2,1,1,15.65,3781.744,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDS47,16.75,0.1216027754,87.6856,2,1,25,5.23,1845.5976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
DRG27,8.895,0.105110692,41.1138,1,3,13,4.62,690.4346,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
FDA02,14.0,0.02976887,145.4786,2,3,11,10.39,1300.3074,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
FDF45,18.2,0.012229464,56.8904,1,2,8,3.13,1406.1696,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
FDZ58,17.85,0.052176861,122.8072,1,3,13,6.88,857.5504,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
NCH30,17.1,0.06725846,115.186,2,3,11,6.74,2490.092,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
FDN03,9.8,0.025257508,248.5408,1,1,12,25.36,751.0224,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
FDH12,9.6,0.085085743,105.128,2,3,11,10.95,1065.28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
NCH54,13.5,0.12163321,161.692,1,1,12,11.98,159.792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
DRH01,17.5,0.098102581,172.9738,1,2,8,9.88,4344.345,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
FDX01,10.1,0.024047319,115.515,2,1,25,11.44,1980.755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDD34,7.945,0.01596609,163.521,1,2,3,20.58,1794.331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDC53,8.68,0.008792907,96.7384,2,1,25,11.14,2956.152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDO28,5.765,0.072238195,120.0098,3,1,23,20.82,1687.1372,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
DRJ51,14.1,0.08849163,231.1668,1,2,3,16.39,7602.1044,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
FDD14,20.7,0.170500183,184.1266,2,1,1,8.9,1659.8394,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDW35,10.6,0.011134397,42.8454,2,1,1,4.04,167.7816,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NCH18,9.3,0.044730667,245.1802,2,3,11,26.36,2456.802,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
FDK20,12.6,0.04179272,122.0072,1,2,3,9.68,1347.5792,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDY47,8.6,0.054484461,130.131,1,3,13,15.13,1557.972,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDG32,19.85,0.175849067,222.0772,3,1,23,11.19,2001.3948,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDC20,10.65,0.024069113,56.2272,2,1,1,5.28,559.272,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NCS29,9.0,0.06953231,266.5884,1,2,6,29.62,6624.71,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
FDG53,10.0,0.045848263,138.518,1,2,6,13.85,2237.088,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDV26,20.25,0.076160451,196.2794,1,3,13,9.69,2731.1116,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDE40,15.6,0.099704558,63.1194,1,2,3,4.05,1300.3074,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FDM02,12.5,0.073735058,87.1198,1,3,13,6.97,1657.1762,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDU11,4.785,0.0931174,118.6098,1,2,3,24.79,361.5294,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDB51,6.92,0.038446805,63.5852,1,2,6,9.19,751.0224,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
FDQ03,15.0,0.078172471,238.8248,1,2,8,15.92,3555.372,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
DRK35,8.365,0.071992202,38.3506,1,2,8,4.58,986.7156,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDZ32,7.785,0.038210084,103.8964,1,2,8,13.35,946.7676,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDU38,10.8,0.0824812,191.6504,3,1,23,17.75,2492.7552,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
DRM11,6.57,0.066069578,261.0278,1,3,13,39.73,4165.2448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
FDS36,8.38,0.046848322,110.557,3,1,23,13.19,3844.995,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDO52,11.6,0.077164595,172.5106,1,3,13,14.87,2566.659,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDA04,11.3,0.066833743,257.2962,2,3,11,22.77,2330.9658,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
NCE31,7.67,0.185596553,35.7216,2,1,1,4.66,69.2432,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FDC33,8.96,0.068925304,196.9768,1,2,6,21.98,2759.0752,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDS33,6.67,0.12367891,88.9514,1,2,8,13.34,885.514,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
NCJ05,18.7,0.046348967,153.6682,1,2,3,8.22,1677.1502,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
FDN51,17.85,0.021065311,261.5936,1,2,3,14.66,6002.8528,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDZ10,17.85,0.077849833,127.202,1,3,25,7.13,506.008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
NCQ30,7.725,0.029236727,123.8414,1,2,3,16.03,1340.2554,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
FDL09,19.6,0.127929521,167.4816,3,1,23,8.54,3691.1952,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDU03,18.7,0.091560606,182.3292,1,2,6,9.75,3831.0132,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDQ32,17.85,0.081605462,122.3388,1,3,25,6.85,371.5164,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
FDI38,13.35,0.014626901,207.7638,1,3,13,15.56,3520.0846,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
FDE36,5.26,0.041837331,161.8868,2,3,11,30.78,5077.3908,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
FDY02,8.945,0.088002959,261.391,2,1,1,29.22,1840.937,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
NCA17,20.6,0.04551031,149.6392,1,2,8,7.26,894.8352,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
DRJ25,14.6,0.150801606,48.7692,2,3,11,3.34,1231.73,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
FDI26,5.94,0.03495749,177.1344,1,2,8,29.82,2854.9504,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDT50,6.75,0.108458498,96.9752,1,2,8,14.37,958.752,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDR02,16.7,0.022155562,109.5886,2,1,1,6.56,1000.6974,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
NCY05,13.5,0.055301055,34.6874,1,2,3,2.57,317.5866,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
FDI50,8.42,0.030816999,230.8352,3,1,23,27.42,3435.528,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDW56,7.68,0.0711891,193.3162,2,1,1,25.17,5772.486,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDS32,17.75,0.029821648,139.9838,1,2,3,7.89,1123.8704,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDT48,4.92,0.046142232,199.1084,2,1,1,40.47,4761.8016,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDU57,8.27,0.089735804,148.7708,1,2,8,17.99,2708.4744,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDL51,20.7,0.04745185,214.6876,3,1,23,10.37,3001.4264,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDO52,11.6,0.077150004,170.2106,1,2,6,14.67,1882.2166,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDS57,15.5,0.181114059,141.647,1,3,25,9.14,429.441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
FDR22,19.35,0.018562604,110.5544,1,3,13,5.71,1565.9616,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDB57,20.25,0.018789455,222.0772,3,1,23,10.97,3113.2808,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDA04,11.3,0.066674465,259.1962,3,1,23,22.94,5179.924,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDM09,11.15,0.143831787,169.979,1,1,12,15.24,169.779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
NCQ38,16.35,0.023402893,108.228,1,3,25,6.62,213.056,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
FDP52,18.7,0.070979698,229.501,2,1,1,12.27,1607.907,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
DRK11,8.21,0.018847114,148.0392,1,3,25,18.03,447.4176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDN40,5.88,0.086945823,152.9998,1,2,3,26.02,3691.1952,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDV58,20.85,0.121438886,196.1452,2,3,11,9.41,1565.9616,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
DRA59,8.27,0.13338352520000002,183.2924,1,2,3,22.16,2406.2012,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
FDE23,17.6,0.053288857,47.306,1,2,8,2.69,605.878,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
FDI08,18.2,0.066431507,250.1092,1,2,8,13.74,4233.1564,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
FDE09,8.775,0.037824735,109.7228,1,3,25,12.5,331.5684,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
FDG09,20.6,0.047936284,185.7556,1,3,13,9.02,3942.8676,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDS57,15.5,0.103356186,142.847,3,1,23,9.22,1574.617,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDW15,15.35,0.055067732,146.5734,3,1,23,9.55,2375.5744,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDH56,9.8,0.063916425,117.1492,2,3,11,11.95,2780.3808,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDM36,11.65,0.059063036,172.0422,1,2,3,14.77,1379.5376,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
NCQ38,16.35,0.013442036,104.528,1,2,3,6.39,1065.28,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
DRE48,8.43,0.01724183,197.0768,2,1,25,23.38,8868.456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
FDP33,18.7,0.089777214,256.4672,1,2,3,13.71,5369.0112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDI33,16.5,0.028418817,92.8146,1,3,13,5.63,2097.9358,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDO16,5.48,0.015108194,83.725,1,3,13,15.28,1165.15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDW34,9.6,0.035780385,241.317,1,2,3,25.14,3645.255,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDM22,14.0,0.073462632,52.364,1,3,25,3.74,53.264,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NCO07,9.06,0.009816092,211.856,2,1,1,23.38,3621.952,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
FDC44,15.6,0.172946916,114.1518,1,2,8,7.32,1821.6288,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
DRB48,16.75,0.024892129,37.8822,2,3,11,2.26,589.233,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
NCV29,11.8,0.022824491,177.0686,3,1,23,15.01,3022.0662,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
FDE28,9.5,0.1250102684,231.3668,3,1,23,24.35,5759.17,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDP49,9.0,0.069229076,55.9614,1,2,8,6.22,386.8298,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
FDX59,10.195,0.051766042,34.5558,1,2,8,3.39,441.4254,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
FDN60,15.1,0.095140088,159.9604,1,2,6,10.59,2852.2872,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
DRC36,13.0,0.044976367,176.2054,1,2,6,13.55,1225.7378,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
FDE02,8.71,0.212293753,92.2778,1,3,25,10.59,469.389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
