Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_New,Item_Category,Outlet_Years,Price_per_Unitwt,MRP_Bin
FDQ37,20.75,Low Fat,0.089243789,Breakfast,192.0478,OUT035,Small,Tier 2,Supermarket Type1,4649.9472,Perishable,FD,6,9.26,high
FDM02,12.5,Regular,0.073721115,Canned,85.6198,OUT035,Small,Tier 2,Supermarket Type1,610.5386,Non_Perishable,FD,6,6.85,medium
FDW38,5.325,Regular,0.138679995,Dairy,53.7298,OUT046,Small,Tier 1,Supermarket Type1,862.8768,Perishable,FD,13,10.09,low
FDP34,12.85,Low Fat,0.240268248,Snack Foods,156.463,OUT019,Small,Tier 1,Grocery Store,312.926,Non_Perishable,FD,25,12.18,high
FDY55,16.75,Low Fat,0.05432453144444445,Fruits and Vegetables,255.3988,OUT046,Small,Tier 1,Supermarket Type1,4625.9784,Perishable,FD,13,15.25,very_high
FDL34,16.0,Low Fat,0.040911824,Snack Foods,141.2496,OUT013,High,Tier 3,Supermarket Type1,3387.5904,Non_Perishable,FD,23,8.83,high
FDA09,13.35,Regular,0.149974858,Snack Foods,179.766,OUT018,Medium,Tier 3,Supermarket Type2,5932.278,Non_Perishable,FD,1,13.47,high
FDM51,11.8,Regular,0.026072872,Meat,99.8674,OUT017,Small,Tier 2,Supermarket Type1,1018.674,Perishable,FD,3,8.46,medium
FDI34,10.65,Regular,0.085482761,Snack Foods,231.4668,OUT018,Medium,Tier 3,Supermarket Type2,3225.1352,Non_Perishable,FD,1,21.73,very_high
NCD31,12.1,No_Fat,0.015521768,Household,165.8526,OUT017,Small,Tier 2,Supermarket Type1,3124.5994,Non_Perishable,NC,3,13.71,high
FDW33,9.395,Low Fat,0.099101845,Snack Foods,105.828,OUT035,Small,Tier 2,Supermarket Type1,1704.448,Non_Perishable,FD,6,11.26,medium
NCP05,19.6,No_Fat,0.025281802,Health and Hygiene,152.0024,OUT035,Small,Tier 2,Supermarket Type1,2884.2456,Non_Perishable,NC,6,7.76,high
FDL56,14.1,Low Fat,0.125675936,Fruits and Vegetables,86.9198,OUT013,High,Tier 3,Supermarket Type1,1133.8574,Perishable,FD,23,6.16,medium
FDN01,8.895,Low Fat,0.07204818,Breakfast,177.937,OUT027,Medium,Tier 3,Supermarket Type3,6881.043,Perishable,FD,25,20.0,high
FDA25,16.5,Regular,0.068263916,Canned,104.799,OUT045,Small,Tier 2,Supermarket Type1,1238.388,Non_Perishable,FD,8,6.35,medium
FDF08,14.3,Regular,0.109144085,Fruits and Vegetables,88.2856,OUT010,Small,Tier 3,Grocery Store,175.7712,Perishable,FD,12,6.17,medium
FDH08,7.51,Low Fat,0.017425784,Fruits and Vegetables,227.901,OUT035,Small,Tier 2,Supermarket Type1,459.402,Perishable,FD,6,30.35,very_high
DRH03,17.25,Low Fat,0.035118834,Dairy,93.412,OUT049,Medium,Tier 1,Supermarket Type1,932.12,Perishable,DR,11,5.42,medium
FDQ31,5.785,Regular,0.054066567,Fruits and Vegetables,87.0856,OUT018,Medium,Tier 3,Supermarket Type2,1406.1696,Perishable,FD,1,15.05,medium
FDO10,13.65,Regular,0.012823829,Snack Foods,55.5588,OUT017,Small,Tier 2,Supermarket Type1,916.1408,Non_Perishable,FD,3,4.07,low
FDT39,6.26,Regular,0.009883257,Meat,149.8366,OUT049,Medium,Tier 1,Supermarket Type1,1964.7758,Perishable,FD,11,23.94,high
FDM22,14.0,Regular,0.041754584,Snack Foods,53.464,OUT027,Medium,Tier 3,Supermarket Type3,1597.92,Non_Perishable,FD,25,3.82,low
FDR21,19.7,Low Fat,0.112036236,Snack Foods,174.937,OUT010,Small,Tier 3,Grocery Store,882.185,Non_Perishable,FD,12,8.88,high
FDQ01,19.7,Regular,0.161610636,Canned,255.2014,OUT017,Small,Tier 2,Supermarket Type1,3570.0196,Non_Perishable,FD,3,12.95,very_high
FDZ03,13.65,Regular,0.078909166,Dairy,186.724,OUT049,Medium,Tier 1,Supermarket Type1,4474.176,Perishable,FD,11,13.68,high
NCK05,20.1,No_Fat,0.077769768,Health and Hygiene,63.0536,OUT018,Medium,Tier 3,Supermarket Type2,980.0576,Non_Perishable,NC,1,3.14,low
FDW55,12.6,Regular,0.021951613,Fruits and Vegetables,250.9092,OUT013,High,Tier 3,Supermarket Type1,4731.1748,Perishable,FD,23,19.91,very_high
FDF47,20.85,Low Fat,0.097770004,Starchy Foods,222.8746,OUT049,Medium,Tier 1,Supermarket Type1,3589.9936,Non_Perishable,FD,11,10.69,very_high
DRO59,11.8,Low Fat,0.094817105,Hard Drinks,77.9012,OUT019,Small,Tier 1,Grocery Store,75.9012,Non_Perishable,DR,25,6.6,medium
NCM55,15.6,No_Fat,0.066726133,Others,185.8924,OUT046,Small,Tier 1,Supermarket Type1,3516.7556,Non_Perishable,NC,13,11.92,high
FDY31,5.98,Low Fat,0.043809261,Fruits and Vegetables,146.8418,OUT017,Small,Tier 2,Supermarket Type1,1765.7016,Perishable,FD,3,24.56,high
FDJ57,7.42,Regular,0.020885972,Seafood,184.3582,OUT019,Small,Tier 1,Grocery Store,185.7582,Perishable,FD,25,24.85,high
FDV51,16.35,Low Fat,0.032671446,Meat,165.4842,OUT018,Medium,Tier 3,Supermarket Type2,1492.0578,Perishable,FD,1,10.12,high
DRG36,14.15,Low Fat,0.095378221,Soft Drinks,170.5106,OUT046,Small,Tier 1,Supermarket Type1,2395.5484,Non_Perishable,DR,13,12.05,high
DRF13,12.1,Low Fat,0.028984387,Soft Drinks,145.1444,OUT013,High,Tier 3,Supermarket Type1,3338.3212,Non_Perishable,DR,23,12.0,high
NCJ54,9.895,No_Fat,0.060188932,Household,233.0642,OUT045,Small,Tier 2,Supermarket Type1,6041.4692,Non_Perishable,NC,8,23.55,very_high
NCP42,8.51,No_Fat,0.016135764,Household,195.6478,OUT049,Medium,Tier 1,Supermarket Type1,4262.4516,Non_Perishable,NC,11,22.99,high
NCF30,17.0,No_Fat,0.126220187,Household,126.7362,OUT035,Small,Tier 2,Supermarket Type1,1258.362,Non_Perishable,NC,6,7.46,medium
FDY44,14.15,Regular,0.024286378,Fruits and Vegetables,194.711,OUT027,Medium,Tier 3,Supermarket Type3,5892.33,Perishable,FD,25,13.76,high
FDX09,9.0,Low Fat,0.065350715,Snack Foods,175.437,OUT049,Medium,Tier 1,Supermarket Type1,3175.866,Non_Perishable,FD,11,19.49,high
NCU30,5.11,No_Fat,0.035071955,Household,163.221,OUT017,Small,Tier 2,Supermarket Type1,2773.057,Non_Perishable,NC,3,31.94,high
FDU49,19.5,Regular,0.030742083,Canned,85.554,OUT049,Medium,Tier 1,Supermarket Type1,1211.756,Non_Perishable,FD,11,4.39,medium
FDC48,9.195,Low Fat,0.015949001,Baking Goods,84.1592,OUT017,Small,Tier 2,Supermarket Type1,1238.388,Non_Perishable,FD,3,9.15,medium
FDJ21,16.7,Regular,0.038496166,Snack Foods,147.5102,OUT013,High,Tier 3,Supermarket Type1,5540.7876,Non_Perishable,FD,23,8.83,high
NCX41,19.0,No_Fat,0.017746826,Health and Hygiene,210.8244,OUT049,Medium,Tier 1,Supermarket Type1,2540.6928,Non_Perishable,NC,11,11.1,very_high
FDT36,12.3,Low Fat,0.111274591,Baking Goods,35.0874,OUT046,Small,Tier 1,Supermarket Type1,458.7362,Non_Perishable,FD,13,2.85,low
FDK28,5.695,Low Fat,0.065272284,Frozen Foods,256.1646,OUT027,Medium,Tier 3,Supermarket Type3,3349.6398,Non_Perishable,FD,25,44.98,very_high
DRI49,14.15,Low Fat,0.183472595,Soft Drinks,82.0276,OUT035,Small,Tier 2,Supermarket Type1,1624.552,Non_Perishable,DR,6,5.8,medium
NCM54,17.7,No_Fat,0.08918772,Household,128.9678,OUT019,Small,Tier 1,Grocery Store,254.3356,Non_Perishable,NC,25,7.29,medium
FDD48,10.395,Low Fat,0.030281543,Baking Goods,116.3176,OUT018,Medium,Tier 3,Supermarket Type2,1259.6936,Non_Perishable,FD,1,11.19,medium
NCF30,17.0,No_Fat,0.211306673,Household,125.1362,OUT010,Small,Tier 3,Grocery Store,251.6724,Non_Perishable,NC,12,7.36,medium
FDX03,15.85,Regular,0.061190964,Meat,47.1744,OUT049,Medium,Tier 1,Supermarket Type1,996.0368,Perishable,FD,11,2.98,low
FDZ33,10.195,Low Fat,0.107307677,Snack Foods,149.8076,OUT013,High,Tier 3,Supermarket Type1,2217.114,Non_Perishable,FD,23,14.69,high
FDB39,11.6,Low Fat,0.067441726,Dairy,57.4272,OUT019,Small,Tier 1,Grocery Store,111.8544,Perishable,FD,25,4.95,low
DRM11,6.57,Low Fat,0.066338717,Hard Drinks,261.4278,OUT018,Medium,Tier 3,Supermarket Type2,4165.2448,Non_Perishable,DR,1,39.79,very_high
DRE48,8.43,Low Fat,0.016701209888888888,Soft Drinks,195.3768,OUT017,Small,Tier 2,Supermarket Type1,1576.6144,Non_Perishable,DR,3,23.18,high
NCL31,7.39,No_Fat,0.120524922,Others,142.247,OUT045,Small,Tier 2,Supermarket Type1,2433.499,Non_Perishable,NC,8,19.25,high
FDB11,16.0,Low Fat,0.061192211,Starchy Foods,224.1404,OUT017,Small,Tier 2,Supermarket Type1,4725.8484,Non_Perishable,FD,3,14.01,very_high
FDX14,13.1,Low Fat,0.075056542,Dairy,76.0354,OUT049,Medium,Tier 1,Supermarket Type1,601.8832,Perishable,FD,11,5.8,medium
NCM29,11.5,No_Fat,0.017556795,Health and Hygiene,129.9626,OUT027,Medium,Tier 3,Supermarket Type3,3410.2276,Non_Perishable,NC,25,11.3,medium
FDH47,13.5,Regular,0.129077455,Starchy Foods,95.2068,OUT045,Small,Tier 2,Supermarket Type1,583.2408,Non_Perishable,FD,8,7.05,medium
FDG09,20.6,Regular,0.047896393,Fruits and Vegetables,185.8556,OUT013,High,Tier 3,Supermarket Type1,1689.8004,Perishable,FD,23,9.02,high
FDP25,15.2,Low Fat,0.021240491,Canned,216.9824,OUT049,Medium,Tier 1,Supermarket Type1,4804.4128,Non_Perishable,FD,11,14.28,very_high
FDY27,6.38,Low Fat,0.031743707,Dairy,179.1344,OUT027,Medium,Tier 3,Supermarket Type3,1605.9096,Perishable,FD,25,28.08,high
DRM59,5.88,Low Fat,0.003612411,Hard Drinks,154.1998,OUT017,Small,Tier 2,Supermarket Type1,3537.3954,Non_Perishable,DR,3,26.22,high
DRI03,6.03,Low Fat,0.022796178,Dairy,178.1028,OUT018,Medium,Tier 3,Supermarket Type2,1416.8224,Perishable,DR,1,29.54,high
FDY03,17.6,Regular,0.133279499,Meat,112.6202,OUT019,Small,Tier 1,Grocery Store,675.1212,Perishable,FD,25,6.4,medium
NCV17,18.85,No_Fat,0.016132592,Health and Hygiene,130.2626,OUT049,Medium,Tier 1,Supermarket Type1,3016.7398,Non_Perishable,NC,11,6.91,medium
NCJ17,7.68,No_Fat,0.152429537,Health and Hygiene,85.5224,OUT013,High,Tier 3,Supermarket Type1,1278.336,Non_Perishable,NC,23,11.14,medium
NCP54,15.35,No_Fat,0.035348491,Household,124.673,OUT017,Small,Tier 2,Supermarket Type1,2093.941,Non_Perishable,NC,3,8.12,medium
FDZ15,13.1,Low Fat,0.020903193,Dairy,119.2782,OUT049,Medium,Tier 1,Supermarket Type1,3098.6332,Perishable,FD,11,9.11,medium
NCR05,10.1,No_Fat,0.054853377,Health and Hygiene,198.6084,OUT018,Medium,Tier 3,Supermarket Type2,2182.4924,Non_Perishable,NC,1,19.66,high
FDX03,15.85,Regular,0.106971167,Meat,44.7744,OUT019,Small,Tier 1,Grocery Store,135.8232,Perishable,FD,25,2.82,low
FDQ12,12.65,Low Fat,0.035482562,Baking Goods,231.401,OUT045,Small,Tier 2,Supermarket Type1,2526.711,Non_Perishable,FD,8,18.29,very_high
FDC21,14.6,Regular,0.042923071,Fruits and Vegetables,109.8254,OUT013,High,Tier 3,Supermarket Type1,1627.881,Perishable,FD,23,7.52,medium
FDQ40,11.1,Regular,0.036174285,Frozen Foods,176.0712,OUT018,Medium,Tier 3,Supermarket Type2,1581.9408,Non_Perishable,FD,1,15.86,high
FDI07,12.35,Regular,0.033597374,Meat,197.2426,OUT027,Medium,Tier 3,Supermarket Type3,3163.8816,Perishable,FD,25,15.97,high
FDQ25,8.63,Regular,0.028320655,Canned,172.5422,OUT049,Medium,Tier 1,Supermarket Type1,2241.7486,Non_Perishable,FD,11,19.99,high
NCK18,9.6,No_Fat,0.006316495899999999,Household,163.9184,OUT035,Small,Tier 2,Supermarket Type1,4293.0784,Non_Perishable,NC,6,17.07,high
DRI25,19.6,Low Fat,0.056744064,Soft Drinks,55.6614,OUT010,Small,Tier 3,Grocery Store,165.7842,Non_Perishable,DR,12,2.84,low
DRA24,19.35,Regular,0.039990314,Soft Drinks,165.0868,OUT049,Medium,Tier 1,Supermarket Type1,982.7208,Non_Perishable,DR,11,8.53,high
FDA32,14.0,Low Fat,0.030155224,Fruits and Vegetables,214.7192,OUT045,Small,Tier 2,Supermarket Type1,3020.0688,Perishable,FD,8,15.34,very_high
FDE59,12.15,Low Fat,0.062541552,Starchy Foods,34.3532,OUT018,Medium,Tier 3,Supermarket Type2,251.6724,Non_Perishable,FD,1,2.83,low
FDY59,8.195,Low Fat,0.031403441,Baking Goods,93.8462,OUT046,Small,Tier 1,Supermarket Type1,647.8234,Non_Perishable,FD,13,11.45,medium
FDQ20,8.325,Low Fat,0.029845243,Fruits and Vegetables,41.6138,OUT045,Small,Tier 2,Supermarket Type1,284.2966,Perishable,FD,8,5.0,low
FDB21,7.475,Low Fat,0.149125615,Fruits and Vegetables,241.6854,OUT018,Medium,Tier 3,Supermarket Type2,6042.135,Perishable,FD,1,32.33,very_high
FDB41,19.0,Regular,0.170382726,Frozen Foods,45.2718,OUT019,Small,Tier 1,Grocery Store,47.2718,Non_Perishable,FD,25,2.38,low
DRG11,6.385,Low Fat,0.083768522,Hard Drinks,109.8596,OUT013,High,Tier 3,Supermarket Type1,3235.788,Non_Perishable,DR,23,17.21,medium
FDV10,7.645,Regular,0.116793684,Snack Foods,41.0112,OUT019,Small,Tier 1,Grocery Store,42.6112,Non_Perishable,FD,25,5.36,low
FDI41,18.5,Regular,0.062205112,Frozen Foods,148.3418,OUT013,High,Tier 3,Supermarket Type1,1765.7016,Non_Perishable,FD,23,8.02,high
FDN10,11.5,Low Fat,0.0463847,Snack Foods,118.9124,OUT017,Small,Tier 2,Supermarket Type1,1540.6612,Non_Perishable,FD,3,10.34,medium
NCM17,7.93,No_Fat,0.071425647,Health and Hygiene,45.9086,OUT018,Medium,Tier 3,Supermarket Type2,1070.6064,Non_Perishable,NC,1,5.79,low
DRG37,16.2,Low Fat,0.033929133,Soft Drinks,154.3972,OUT019,Small,Tier 1,Grocery Store,311.5944,Non_Perishable,DR,25,9.53,high
FDA21,13.65,Low Fat,0.036033639,Snack Foods,183.7924,OUT045,Small,Tier 2,Supermarket Type1,2591.2936,Non_Perishable,FD,8,13.46,high
FDM27,12.35,Regular,0.158337479,Meat,157.9946,OUT013,High,Tier 3,Supermarket Type1,3313.6866,Perishable,FD,23,12.79,high
FDA32,14.0,Low Fat,0.030140981,Fruits and Vegetables,216.0192,OUT049,Medium,Tier 1,Supermarket Type1,2588.6304,Perishable,FD,11,15.43,very_high
NCZ53,9.6,No_Fat,0.024515221,Health and Hygiene,189.2214,OUT049,Medium,Tier 1,Supermarket Type1,3956.8494,Non_Perishable,NC,11,19.71,high
FDW40,14.0,Regular,0.105125569,Frozen Foods,143.2812,OUT035,Small,Tier 2,Supermarket Type1,3277.0676,Non_Perishable,FD,6,10.23,high
FDS52,8.89,Low Fat,0.00547348,Frozen Foods,100.5016,OUT035,Small,Tier 2,Supermarket Type1,1315.6208,Non_Perishable,FD,6,11.31,medium
FDM58,16.85,Regular,0.133385398,Snack Foods,109.8544,OUT010,Small,Tier 3,Grocery Store,223.7088,Non_Perishable,FD,12,6.52,medium
NCE54,20.7,No_Fat,0.047098175,Household,75.5354,OUT019,Small,Tier 1,Grocery Store,150.4708,Non_Perishable,NC,25,3.65,medium
FDS11,7.05,Regular,0.055548003,Breads,225.3088,OUT035,Small,Tier 2,Supermarket Type1,5816.4288,Perishable,FD,6,31.96,very_high
FDL20,17.1,Low Fat,0.128614205,Fruits and Vegetables,111.6886,OUT049,Medium,Tier 1,Supermarket Type1,1556.6404,Perishable,FD,11,6.53,medium
FDX13,7.725,Low Fat,0.047551568,Canned,249.1092,OUT027,Medium,Tier 3,Supermarket Type3,8217.3036,Non_Perishable,FD,25,32.25,very_high
FDR21,19.7,Low Fat,0.066879757,Snack Foods,174.437,OUT013,High,Tier 3,Supermarket Type1,1587.933,Non_Perishable,FD,23,8.85,high
FDV28,16.1,Regular,0.160379061,Frozen Foods,33.6558,OUT018,Medium,Tier 3,Supermarket Type2,203.7348,Non_Perishable,FD,1,2.09,low
FDZ51,11.3,Regular,0.054861393,Meat,96.9094,OUT017,Small,Tier 2,Supermarket Type1,952.094,Perishable,FD,3,8.58,medium
FDD46,6.035,Low Fat,0.141542481,Snack Foods,153.1998,OUT045,Small,Tier 2,Supermarket Type1,1537.998,Non_Perishable,FD,8,25.39,high
FDE23,17.6,Regular,0.053397642,Starchy Foods,46.706,OUT018,Medium,Tier 3,Supermarket Type2,699.09,Non_Perishable,FD,1,2.65,low
NCF55,6.675,No_Fat,0.021710275,Household,34.9874,OUT045,Small,Tier 2,Supermarket Type1,247.0118,Non_Perishable,NC,8,5.24,low
FDU12,15.5,Regular,0.075688032,Baking Goods,262.9568,OUT013,High,Tier 3,Supermarket Type1,1845.5976,Non_Perishable,FD,23,16.96,very_high
FDZ22,9.395,Low Fat,0.045340279,Snack Foods,85.025,OUT049,Medium,Tier 1,Supermarket Type1,2080.625,Non_Perishable,FD,11,9.05,medium
FDI44,16.1,Low Fat,0.100149459,Fruits and Vegetables,78.4328,OUT013,High,Tier 3,Supermarket Type1,1158.492,Perishable,FD,23,4.87,medium
FDH50,15.0,Regular,0.162348584,Canned,185.9266,OUT017,Small,Tier 2,Supermarket Type1,4610.665,Non_Perishable,FD,3,12.4,high
FDE57,9.6,Low Fat,0.036341539,Fruits and Vegetables,142.9154,OUT049,Medium,Tier 1,Supermarket Type1,3261.7542,Perishable,FD,11,14.89,high
DRJ51,14.1,Low Fat,0.087920675,Dairy,228.5668,OUT013,High,Tier 3,Supermarket Type1,1151.834,Perishable,DR,23,16.21,very_high
FDX52,11.5,Regular,0.042087749,Frozen Foods,192.682,OUT045,Small,Tier 2,Supermarket Type1,3861.64,Non_Perishable,FD,8,16.75,high
DRN47,12.1,Low Fat,0.016921927,Hard Drinks,178.366,OUT017,Small,Tier 2,Supermarket Type1,4314.384,Non_Perishable,DR,3,14.74,high
FDT21,7.42,Low Fat,0.020423549,Snack Foods,249.0092,OUT049,Medium,Tier 1,Supermarket Type1,2988.1104,Non_Perishable,FD,11,33.56,very_high
FDY21,15.1,Low Fat,0.173833129,Snack Foods,196.511,OUT045,Small,Tier 2,Supermarket Type1,4713.864,Non_Perishable,FD,8,13.01,high
FDG21,17.35,Regular,0.256152243,Seafood,151.005,OUT019,Small,Tier 1,Grocery Store,149.805,Perishable,FD,25,8.7,high
FDS58,9.285,Regular,0.021002641,Snack Foods,161.1578,OUT035,Small,Tier 2,Supermarket Type1,4011.445,Non_Perishable,FD,6,17.36,high
FDA26,7.855,Regular,0.07743610455555555,Dairy,220.1482,OUT018,Medium,Tier 3,Supermarket Type2,4600.0122,Perishable,FD,1,28.03,very_high
FDY16,18.35,Regular,0.091780142,Frozen Foods,182.5266,OUT027,Medium,Tier 3,Supermarket Type3,6454.931,Non_Perishable,FD,25,9.95,high
FDF20,12.85,Low Fat,0.033220169,Fruits and Vegetables,196.6768,OUT046,Small,Tier 1,Supermarket Type1,2759.0752,Perishable,FD,13,15.31,high
FDI15,13.8,Low Fat,0.141234932,Dairy,263.7884,OUT013,High,Tier 3,Supermarket Type1,5564.7564,Perishable,FD,23,19.12,very_high
FDC47,15.0,Low Fat,0.19899855,Snack Foods,226.5694,OUT010,Small,Tier 3,Grocery Store,913.4776,Non_Perishable,FD,12,15.1,very_high
FDL08,10.8,Low Fat,0.049709624,Fruits and Vegetables,246.8144,OUT035,Small,Tier 2,Supermarket Type1,2450.144,Perishable,FD,6,22.85,very_high
FDF08,14.3,Regular,0.065153295,Fruits and Vegetables,88.4856,OUT013,High,Tier 3,Supermarket Type1,1406.1696,Perishable,FD,23,6.19,medium
FDN03,9.8,Regular,0.015087112,Meat,250.1408,OUT035,Small,Tier 2,Supermarket Type1,4005.4528,Perishable,FD,6,25.52,very_high
FDG34,11.5,Regular,0.037782943,Snack Foods,106.6254,OUT017,Small,Tier 2,Supermarket Type1,325.5762,Non_Perishable,FD,3,9.27,medium
FDA56,9.21,Low Fat,0.008782561,Fruits and Vegetables,119.8414,OUT045,Small,Tier 2,Supermarket Type1,1340.2554,Perishable,FD,8,13.01,medium
NCI17,8.645,No_Fat,0.142728113,Health and Hygiene,95.141,OUT027,Medium,Tier 3,Supermarket Type3,2510.066,Non_Perishable,NC,25,11.01,medium
NCO17,10.0,No_Fat,0.073493831,Health and Hygiene,118.344,OUT049,Medium,Tier 1,Supermarket Type1,1797.66,Non_Perishable,NC,11,11.83,medium
FDK55,18.5,Low Fat,0.025907416,Meat,87.7172,OUT017,Small,Tier 2,Supermarket Type1,802.9548,Perishable,FD,3,4.74,medium
FDD10,20.6,Regular,0.046280998,Snack Foods,177.4344,OUT017,Small,Tier 2,Supermarket Type1,1962.7784,Non_Perishable,FD,3,8.61,high
NCH18,9.3,No_Fat,0.044624064,Household,245.4802,OUT013,High,Tier 3,Supermarket Type1,3193.8426,Non_Perishable,NC,23,26.4,very_high
NCA53,11.395,No_Fat,0.009898492,Health and Hygiene,48.8034,OUT045,Small,Tier 2,Supermarket Type1,777.6544,Non_Perishable,NC,8,4.28,low
DRJ24,11.8,Low Fat,0.189689886,Soft Drinks,184.3924,OUT010,Small,Tier 3,Grocery Store,370.1848,Non_Perishable,DR,12,15.63,high
DRN35,8.01,Low Fat,0.070189131,Hard Drinks,37.9532,OUT013,High,Tier 3,Supermarket Type1,826.9236,Non_Perishable,DR,23,4.74,low
FDC47,15.0,Low Fat,0.119374946,Snack Foods,229.3694,OUT018,Medium,Tier 3,Supermarket Type2,5024.1268,Non_Perishable,FD,1,15.29,very_high
FDN48,13.35,Low Fat,0.065215312,Baking Goods,93.4804,OUT018,Medium,Tier 3,Supermarket Type2,1102.5648,Non_Perishable,FD,1,7.0,medium
FDR27,15.1,Regular,0.095635061,Meat,130.7942,OUT027,Medium,Tier 3,Supermarket Type3,3047.3666,Perishable,FD,25,8.66,medium
FDS33,6.67,Regular,0.216107535,Snack Foods,86.8514,OUT019,Small,Tier 1,Grocery Store,354.2056,Non_Perishable,FD,25,13.02,medium
DRL11,10.5,Low Fat,0.048009081,Hard Drinks,157.0946,OUT035,Small,Tier 2,Supermarket Type1,2209.1244,Non_Perishable,DR,6,14.96,high
FDQ21,21.25,Low Fat,0.019533098,Snack Foods,120.4756,OUT017,Small,Tier 2,Supermarket Type1,1938.8096,Non_Perishable,FD,3,5.67,medium
FDY37,17.0,Regular,0.026568875,Canned,142.047,OUT046,Small,Tier 1,Supermarket Type1,3149.234,Non_Perishable,FD,13,8.36,high
FDS35,9.3,Low Fat,0.111127966,Breads,63.1826,OUT013,High,Tier 3,Supermarket Type1,2002.0606,Perishable,FD,23,6.79,low
DRD60,15.7,Low Fat,0.03723211,Soft Drinks,183.1634,OUT046,Small,Tier 1,Supermarket Type1,5634.6654,Non_Perishable,DR,13,11.67,high
DRP47,15.75,Low Fat,0.140603316,Hard Drinks,252.8382,OUT046,Small,Tier 1,Supermarket Type1,6308.455,Non_Perishable,DR,13,16.05,very_high
NCY41,16.75,No_Fat,0.075368868,Health and Hygiene,35.2532,OUT027,Medium,Tier 3,Supermarket Type3,970.7364,Non_Perishable,NC,25,2.1,low
FDR59,14.5,Regular,0.063962842,Breads,263.1594,OUT049,Medium,Tier 1,Supermarket Type1,2616.594,Perishable,FD,11,18.15,very_high
FDM36,11.65,Regular,0.102830104,Baking Goods,172.6422,OUT019,Small,Tier 1,Grocery Store,344.8844,Non_Perishable,FD,25,14.82,high
NCI42,18.75,No_Fat,0.01031535,Household,208.4954,OUT027,Medium,Tier 3,Supermarket Type3,3751.1172,Non_Perishable,NC,25,11.12,very_high
FDA31,7.1,Low Fat,0.110633958,Fruits and Vegetables,173.808,OUT017,Small,Tier 2,Supermarket Type1,1211.756,Perishable,FD,3,24.48,high
FDY33,14.5,Regular,0.09459299422222221,Snack Foods,159.3262,OUT035,Small,Tier 2,Supermarket Type1,2864.2716,Non_Perishable,FD,6,10.99,high
FDV40,17.35,Low Fat,0.014721579,Frozen Foods,73.1038,OUT045,Small,Tier 2,Supermarket Type1,886.8456,Non_Perishable,FD,8,4.21,medium
NCW17,18.0,No_Fat,0.019465205,Health and Hygiene,128.6994,OUT018,Medium,Tier 3,Supermarket Type2,2441.4886,Non_Perishable,NC,1,7.15,medium
FDN38,6.615,Regular,0.091895319,Canned,248.6408,OUT013,High,Tier 3,Supermarket Type1,3504.7712,Non_Perishable,FD,23,37.59,very_high
FDQ11,5.695,Regular,0.118535581,Breads,256.3988,OUT019,Small,Tier 1,Grocery Store,256.9988,Perishable,FD,25,45.02,very_high
FDG34,11.5,Regular,0.037646623,Snack Foods,107.5254,OUT045,Small,Tier 2,Supermarket Type1,325.5762,Non_Perishable,FD,8,9.35,medium
NCN14,19.1,No_Fat,0.092060694,Others,183.7608,OUT049,Medium,Tier 1,Supermarket Type1,4777.7808,Non_Perishable,NC,11,9.62,high
FDY46,18.6,Low Fat,0.04765803,Snack Foods,188.3898,OUT027,Medium,Tier 3,Supermarket Type3,5238.5144,Non_Perishable,FD,25,10.13,high
FDS11,7.05,Regular,0.05587277,Breads,222.1088,OUT017,Small,Tier 2,Supermarket Type1,4026.7584,Perishable,FD,3,31.5,very_high
NCA53,11.395,No_Fat,0.017295906,Health and Hygiene,47.1034,OUT019,Small,Tier 1,Grocery Store,145.8102,Non_Perishable,NC,25,4.13,low
NCN30,16.35,No_Fat,0.02844314,Household,98.141,OUT010,Small,Tier 3,Grocery Store,386.164,Non_Perishable,NC,12,6.0,medium
FDW32,18.35,Regular,0.094296835,Fruits and Vegetables,84.3882,OUT046,Small,Tier 1,Supermarket Type1,1116.5466,Perishable,FD,13,4.6,medium
NCR42,9.105,No_Fat,0.064410783,Household,33.39,OUT010,Small,Tier 3,Grocery Store,33.29,Non_Perishable,NC,12,3.67,low
FDU33,7.63,Regular,0.134684292,Snack Foods,47.0402,OUT035,Small,Tier 2,Supermarket Type1,1470.0864,Non_Perishable,FD,6,6.17,low
FDN15,17.5,Low Fat,0.029299175,Meat,140.318,OUT019,Small,Tier 1,Grocery Store,139.818,Perishable,FD,25,8.02,high
FDD51,11.15,Low Fat,0.210021713,Dairy,44.2744,OUT019,Small,Tier 1,Grocery Store,90.5488,Perishable,FD,25,3.97,low
